Webpage,Coreconfig,Govconfig,Core,Counter,Value
google,3Big,ii,6,0x17,184407652.0
google,3Big,ii,7,0x08,3521779813.0
google,3Big,ii,7,0x19,1085746218.0
google,3Big,ii,7,0x1d,4187421220.0
google,3Big,ii,7,0x17,186774053.0
msn,3Big,ii,0,0x08,2604057831.0
msn,3Big,ii,0,0x19,2056031832.0
msn,3Big,ii,0,0x1d,2186147429.0
msn,3Big,ii,0,0x17,314725908.0
msn,3Big,ii,1,0x08,2141549213.0
msn,3Big,ii,1,0x19,2065082368.0
msn,3Big,ii,1,0x1d,1102455585.0
msn,3Big,ii,1,0x17,314091603.0
msn,3Big,ii,2,0x08,1949014160.0
msn,3Big,ii,2,0x19,2081739777.0
msn,3Big,ii,2,0x1d,906974211.0
msn,3Big,ii,2,0x17,316545015.0
msn,3Big,ii,3,0x08,1746845676.0
msn,3Big,ii,3,0x19,2091331137.0
msn,3Big,ii,3,0x1d,876872950.0
msn,3Big,ii,3,0x17,317971731.0
msn,3Big,ii,4,0x08,553110798.0
msn,3Big,ii,4,0x19,4088313364.0
msn,3Big,ii,4,0x1d,3322590103.0
msn,3Big,ii,4,0x17,821642401.0
msn,3Big,ii,5,0x08,331713880.0
msn,3Big,ii,5,0x19,3299403732.0
msn,3Big,ii,5,0x1d,2293897972.0
msn,3Big,ii,5,0x17,626781761.0
msn,3Big,ii,6,0x08,1567031317.0
msn,3Big,ii,6,0x19,2381946701.0
msn,3Big,ii,6,0x1d,3981116961.0
msn,3Big,ii,6,0x17,417587009.0
msn,3Big,ii,7,0x08,1732669635.0
msn,3Big,ii,7,0x19,1962268659.0
msn,3Big,ii,7,0x1d,3183699032.0
msn,3Big,ii,7,0x17,326998235.0
slashdot,3Big,ii,0,0x08,294533349.0
slashdot,3Big,ii,0,0x19,1453153278.0
slashdot,3Big,ii,0,0x1d,122945876.0
slashdot,3Big,ii,0,0x17,203756139.0
slashdot,3Big,ii,1,0x08,90679935.0
slashdot,3Big,ii,1,0x19,1447374438.0
slashdot,3Big,ii,1,0x1d,3491667373.0
slashdot,3Big,ii,1,0x17,201866364.0
slashdot,3Big,ii,2,0x08,4064442529.0
slashdot,3Big,ii,2,0x19,1483309111.0
slashdot,3Big,ii,2,0x1d,3671168391.0
slashdot,3Big,ii,2,0x17,206674138.0
slashdot,3Big,ii,3,0x08,140095043.0
slashdot,3Big,ii,3,0x19,1445778345.0
slashdot,3Big,ii,3,0x1d,3644948659.0
slashdot,3Big,ii,3,0x17,203105731.0
slashdot,3Big,ii,4,0x08,3710492843.0
slashdot,3Big,ii,4,0x19,3724657167.0
slashdot,3Big,ii,4,0x1d,807223241.0
slashdot,3Big,ii,4,0x17,767437349.0
slashdot,3Big,ii,5,0x08,1225718052.0
slashdot,3Big,ii,5,0x19,2617098218.0
slashdot,3Big,ii,5,0x1d,1687494814.0
slashdot,3Big,ii,5,0x17,486962435.0
slashdot,3Big,ii,6,0x08,3503721181.0
slashdot,3Big,ii,6,0x19,2190022739.0
slashdot,3Big,ii,6,0x1d,1894095602.0
slashdot,3Big,ii,6,0x17,378895211.0
slashdot,3Big,ii,7,0x08,1698732001.0
slashdot,3Big,ii,7,0x19,2009164701.0
slashdot,3Big,ii,7,0x1d,783111678.0
slashdot,3Big,ii,7,0x17,341132578.0
twitter,3Big,ii,0,0x08,1933383689.0
twitter,3Big,ii,0,0x19,1410928531.0
twitter,3Big,ii,0,0x1d,1508597463.0
twitter,3Big,ii,0,0x17,201868876.0
twitter,3Big,ii,1,0x08,2980915744.0
twitter,3Big,ii,1,0x19,1429611311.0
twitter,3Big,ii,1,0x1d,1486386646.0
twitter,3Big,ii,1,0x17,200927254.0
twitter,3Big,ii,2,0x08,2490392925.0
twitter,3Big,ii,2,0x19,1436453016.0
twitter,3Big,ii,2,0x1d,1190092838.0
twitter,3Big,ii,2,0x17,201449818.0
twitter,3Big,ii,3,0x08,2944294194.0
twitter,3Big,ii,3,0x19,1481199891.0
twitter,3Big,ii,3,0x1d,1587743689.0
twitter,3Big,ii,3,0x17,205599595.0
twitter,3Big,ii,4,0x08,3210770230.0
twitter,3Big,ii,4,0x19,3619471534.0
twitter,3Big,ii,4,0x1d,3451728685.0
twitter,3Big,ii,4,0x17,722321067.0
twitter,3Big,ii,5,0x08,34872178.0
twitter,3Big,ii,5,0x19,2867668321.0
twitter,3Big,ii,5,0x1d,345628190.0
twitter,3Big,ii,5,0x17,522922505.0
twitter,3Big,ii,6,0x08,2014601719.0
twitter,3Big,ii,6,0x19,2663517357.0
twitter,3Big,ii,6,0x1d,2376117960.0
twitter,3Big,ii,6,0x17,449979590.0
twitter,3Big,ii,7,0x08,2903211667.0
twitter,3Big,ii,7,0x19,2685793321.0
twitter,3Big,ii,7,0x1d,3509952910.0
twitter,3Big,ii,7,0x17,446431026.0
youtube,3Big,ii,0,0x08,1359373959.0
youtube,3Big,ii,0,0x19,2067735777.0
youtube,3Big,ii,0,0x1d,945161034.0
youtube,3Big,ii,0,0x17,293954899.0
youtube,3Big,ii,1,0x08,1396954539.0
youtube,3Big,ii,1,0x19,2149118171.0
youtube,3Big,ii,1,0x1d,329822460.0
youtube,3Big,ii,1,0x17,301608950.0
youtube,3Big,ii,2,0x08,1062552588.0
youtube,3Big,ii,2,0x19,2084846636.0
youtube,3Big,ii,2,0x1d,4242350286.0
youtube,3Big,ii,2,0x17,295483805.0
youtube,3Big,ii,3,0x08,1094938203.0
youtube,3Big,ii,3,0x19,2118103257.0
youtube,3Big,ii,3,0x1d,4214387.0
youtube,3Big,ii,3,0x17,295096162.0
youtube,3Big,ii,4,0x08,3183423117.0
youtube,3Big,ii,4,0x19,466239585.0
youtube,3Big,ii,4,0x1d,3284506243.0
youtube,3Big,ii,4,0x17,985049889.0
youtube,3Big,ii,5,0x08,3263360974.0
youtube,3Big,ii,5,0x19,3315063727.0
youtube,3Big,ii,5,0x1d,539186064.0
youtube,3Big,ii,5,0x17,629729958.0
youtube,3Big,ii,6,0x08,3036795850.0
youtube,3Big,ii,6,0x19,2763109741.0
youtube,3Big,ii,6,0x1d,823875140.0
youtube,3Big,ii,6,0x17,476457883.0
youtube,3Big,ii,7,0x08,3203578475.0
youtube,3Big,ii,7,0x19,2519960825.0
youtube,3Big,ii,7,0x1d,4258831195.0
youtube,3Big,ii,7,0x17,428722986.0
amazon,4Big,ii,0,0x08,2442276726.0
amazon,4Big,ii,0,0x19,1027217641.0
amazon,4Big,ii,0,0x1d,3798704376.0
amazon,4Big,ii,0,0x17,151370759.0
amazon,4Big,ii,1,0x08,2251705396.0
amazon,4Big,ii,1,0x19,1063347752.0
amazon,4Big,ii,1,0x1d,3371047718.0
amazon,4Big,ii,1,0x17,153658210.0
amazon,4Big,ii,2,0x08,2384895017.0
amazon,4Big,ii,2,0x19,1060580940.0
amazon,4Big,ii,2,0x1d,3472236150.0
amazon,4Big,ii,2,0x17,153483940.0
amazon,4Big,ii,3,0x08,2404900058.0
amazon,4Big,ii,3,0x19,1039320199.0
amazon,4Big,ii,3,0x1d,3465205585.0
amazon,4Big,ii,3,0x17,150976988.0
amazon,4Big,ii,4,0x08,172086570.0
amazon,4Big,ii,4,0x19,2866315856.0
amazon,4Big,ii,4,0x1d,687966973.0
amazon,4Big,ii,4,0x17,576557895.0
amazon,4Big,ii,5,0x08,175991914.0
amazon,4Big,ii,5,0x19,2240072029.0
amazon,4Big,ii,5,0x1d,1600821548.0
amazon,4Big,ii,5,0x17,413282560.0
amazon,4Big,ii,6,0x08,2475592377.0
amazon,4Big,ii,6,0x19,2080774468.0
amazon,4Big,ii,6,0x1d,428066423.0
amazon,4Big,ii,6,0x17,352974694.0
amazon,4Big,ii,7,0x08,2183698980.0
amazon,4Big,ii,7,0x19,2115459050.0
amazon,4Big,ii,7,0x1d,2279733766.0
amazon,4Big,ii,7,0x17,352164897.0
bbc,4Big,ii,0,0x08,4273252373.0
bbc,4Big,ii,0,0x19,1839080725.0
bbc,4Big,ii,0,0x1d,203456239.0
bbc,4Big,ii,0,0x17,268530431.0
bbc,4Big,ii,1,0x08,4277217852.0
bbc,4Big,ii,1,0x19,1903104582.0
bbc,4Big,ii,1,0x1d,3881058967.0
bbc,4Big,ii,1,0x17,272597606.0
bbc,4Big,ii,2,0x08,120880812.0
bbc,4Big,ii,2,0x19,1947086909.0
bbc,4Big,ii,2,0x1d,4169823477.0
bbc,4Big,ii,2,0x17,278065436.0
bbc,4Big,ii,3,0x08,3919752626.0
bbc,4Big,ii,3,0x19,1846131975.0
bbc,4Big,ii,3,0x1d,3495027487.0
bbc,4Big,ii,3,0x17,266937546.0
bbc,4Big,ii,4,0x08,407674566.0
bbc,4Big,ii,4,0x19,4187689786.0
bbc,4Big,ii,4,0x1d,3457645563.0
bbc,4Big,ii,4,0x17,870817164.0
bbc,4Big,ii,5,0x08,2012145961.0
bbc,4Big,ii,5,0x19,2748897531.0
bbc,4Big,ii,5,0x1d,3150445258.0
bbc,4Big,ii,5,0x17,516812604.0
bbc,4Big,ii,6,0x08,2216636483.0
bbc,4Big,ii,6,0x19,2352692425.0
bbc,4Big,ii,6,0x1d,92608683.0
bbc,4Big,ii,6,0x17,411250636.0
bbc,4Big,ii,7,0x08,3283970490.0
bbc,4Big,ii,7,0x19,2050312869.0
bbc,4Big,ii,7,0x1d,706256274.0
bbc,4Big,ii,7,0x17,350471787.0
cnn,4Big,ii,0,0x08,2566863314.0
cnn,4Big,ii,0,0x19,2411829945.0
cnn,4Big,ii,0,0x1d,2273277562.0
cnn,4Big,ii,0,0x17,372527116.0
cnn,4Big,ii,1,0x08,3276515733.0
cnn,4Big,ii,1,0x19,2472049660.0
cnn,4Big,ii,1,0x1d,1556218864.0
cnn,4Big,ii,1,0x17,377344962.0
cnn,4Big,ii,2,0x08,3637583327.0
cnn,4Big,ii,2,0x19,2453713404.0
cnn,4Big,ii,2,0x1d,1675423896.0
cnn,4Big,ii,2,0x17,374853785.0
cnn,4Big,ii,3,0x08,3993959595.0
cnn,4Big,ii,3,0x19,2497463368.0
cnn,4Big,ii,3,0x1d,2127953343.0
cnn,4Big,ii,3,0x17,379445666.0
cnn,4Big,ii,4,0x08,3898096882.0
cnn,4Big,ii,4,0x19,1910456006.0
cnn,4Big,ii,4,0x1d,4239491584.0
cnn,4Big,ii,4,0x17,1298178409.0
cnn,4Big,ii,5,0x08,574141071.0
cnn,4Big,ii,5,0x19,3913590903.0
cnn,4Big,ii,5,0x1d,3039388078.0
cnn,4Big,ii,5,0x17,762761701.0
cnn,4Big,ii,6,0x08,4106418802.0
cnn,4Big,ii,6,0x19,3147634175.0
cnn,4Big,ii,6,0x1d,1919506664.0
cnn,4Big,ii,6,0x17,556028943.0
cnn,4Big,ii,7,0x08,2263023880.0
cnn,4Big,ii,7,0x19,2821692059.0
cnn,4Big,ii,7,0x1d,3250687652.0
cnn,4Big,ii,7,0x17,495519188.0
craigslist,4Big,ii,0,0x08,1838848392.0
craigslist,4Big,ii,0,0x19,768327332.0
craigslist,4Big,ii,0,0x1d,3773790709.0
craigslist,4Big,ii,0,0x17,112433475.0
craigslist,4Big,ii,1,0x08,1799354395.0
craigslist,4Big,ii,1,0x19,782478042.0
craigslist,4Big,ii,1,0x1d,3307062117.0
craigslist,4Big,ii,1,0x17,112669257.0
craigslist,4Big,ii,2,0x08,1647649396.0
craigslist,4Big,ii,2,0x19,769820450.0
craigslist,4Big,ii,2,0x1d,3169757449.0
craigslist,4Big,ii,2,0x17,110674132.0
craigslist,4Big,ii,3,0x08,1423504169.0
craigslist,4Big,ii,3,0x19,761610562.0
craigslist,4Big,ii,3,0x1d,3027408166.0
craigslist,4Big,ii,3,0x17,109494722.0
craigslist,4Big,ii,4,0x08,3401389892.0
craigslist,4Big,ii,4,0x19,2220818226.0
craigslist,4Big,ii,4,0x1d,1306685134.0
craigslist,4Big,ii,4,0x17,438123896.0
craigslist,4Big,ii,5,0x08,2177963169.0
craigslist,4Big,ii,5,0x19,2063787212.0
craigslist,4Big,ii,5,0x1d,2581727369.0
craigslist,4Big,ii,5,0x17,367513281.0
craigslist,4Big,ii,6,0x08,1076359529.0
craigslist,4Big,ii,6,0x19,1910285052.0
craigslist,4Big,ii,6,0x1d,3424640938.0
craigslist,4Big,ii,6,0x17,318952933.0
craigslist,4Big,ii,7,0x08,863612619.0
craigslist,4Big,ii,7,0x19,2054957839.0
craigslist,4Big,ii,7,0x1d,1129640884.0
craigslist,4Big,ii,7,0x17,335852185.0
ebay,4Big,ii,0,0x08,3366672082.0
ebay,4Big,ii,0,0x19,1901568434.0
ebay,4Big,ii,0,0x1d,2171482635.0
ebay,4Big,ii,0,0x17,279970814.0
ebay,4Big,ii,1,0x08,3406024322.0
ebay,4Big,ii,1,0x19,2050783995.0
ebay,4Big,ii,1,0x1d,2361114986.0
ebay,4Big,ii,1,0x17,298201291.0
ebay,4Big,ii,2,0x08,3423349623.0
ebay,4Big,ii,2,0x19,1907167355.0
ebay,4Big,ii,2,0x1d,1560546835.0
ebay,4Big,ii,2,0x17,281116801.0
ebay,4Big,ii,3,0x08,3011802592.0
ebay,4Big,ii,3,0x19,1968009289.0
ebay,4Big,ii,3,0x1d,1416558066.0
ebay,4Big,ii,3,0x17,286503304.0
ebay,4Big,ii,4,0x08,3966963660.0
ebay,4Big,ii,4,0x19,203178880.0
ebay,4Big,ii,4,0x1d,398078226.0
ebay,4Big,ii,4,0x17,951171673.0
ebay,4Big,ii,5,0x08,3548456951.0
ebay,4Big,ii,5,0x19,3109034431.0
ebay,4Big,ii,5,0x1d,171039548.0
ebay,4Big,ii,5,0x17,616727817.0
ebay,4Big,ii,6,0x08,2139451302.0
ebay,4Big,ii,6,0x19,2418623831.0
ebay,4Big,ii,6,0x1d,821218707.0
ebay,4Big,ii,6,0x17,439131597.0
ebay,4Big,ii,7,0x08,439824437.0
ebay,4Big,ii,7,0x19,2396174242.0
ebay,4Big,ii,7,0x1d,4031369548.0
ebay,4Big,ii,7,0x17,436964091.0
google,4Big,ii,0,0x08,2437663520.0
google,4Big,ii,0,0x19,516618937.0
google,4Big,ii,0,0x1d,4047578521.0
google,4Big,ii,0,0x17,78099294.0
google,4Big,ii,1,0x08,2306081036.0
google,4Big,ii,1,0x19,535457177.0
google,4Big,ii,1,0x1d,3814941131.0
google,4Big,ii,1,0x17,79429999.0
google,4Big,ii,2,0x08,2355454784.0
google,4Big,ii,2,0x19,541631528.0
google,4Big,ii,2,0x1d,3858769505.0
google,4Big,ii,2,0x17,80075708.0
google,4Big,ii,3,0x08,2161137158.0
google,4Big,ii,3,0x19,535565799.0
google,4Big,ii,3,0x1d,3712253812.0
google,4Big,ii,3,0x17,79753959.0
google,4Big,ii,4,0x08,1903060839.0
google,4Big,ii,4,0x19,1549430911.0
google,4Big,ii,4,0x1d,1942571932.0
google,4Big,ii,4,0x17,315935498.0
google,4Big,ii,5,0x08,169347103.0
google,4Big,ii,5,0x19,1354732455.0
google,4Big,ii,5,0x1d,1811457139.0
google,4Big,ii,5,0x17,268058918.0
google,4Big,ii,6,0x08,4273088652.0
google,4Big,ii,6,0x19,1049630317.0
google,4Big,ii,6,0x1d,515930008.0
google,4Big,ii,6,0x17,180715440.0
google,4Big,ii,7,0x08,3176528775.0
google,4Big,ii,7,0x19,1047089370.0
google,4Big,ii,7,0x1d,4030776671.0
google,4Big,ii,7,0x17,181035568.0
msn,4Big,ii,0,0x08,2865307823.0
msn,4Big,ii,0,0x19,1998836521.0
msn,4Big,ii,0,0x1d,2100232676.0
msn,4Big,ii,0,0x17,304547238.0
msn,4Big,ii,1,0x08,1805690686.0
msn,4Big,ii,1,0x19,2078045641.0
msn,4Big,ii,1,0x1d,991194477.0
msn,4Big,ii,1,0x17,311871101.0
msn,4Big,ii,2,0x08,1974420572.0
msn,4Big,ii,2,0x19,2106834635.0
msn,4Big,ii,2,0x1d,955704515.0
msn,4Big,ii,2,0x17,315662363.0
msn,4Big,ii,3,0x08,1584340651.0
msn,4Big,ii,3,0x19,2043721937.0
msn,4Big,ii,3,0x1d,515157734.0
msn,4Big,ii,3,0x17,307188628.0
msn,4Big,ii,4,0x08,2403907956.0
msn,4Big,ii,4,0x19,4112351715.0
msn,4Big,ii,4,0x1d,4252711301.0
msn,4Big,ii,4,0x17,827344580.0
msn,4Big,ii,5,0x08,89354669.0
msn,4Big,ii,5,0x19,3287167713.0
msn,4Big,ii,5,0x1d,2562160669.0
msn,4Big,ii,5,0x17,624890505.0
msn,4Big,ii,6,0x08,1727746103.0
msn,4Big,ii,6,0x19,2375768693.0
msn,4Big,ii,6,0x1d,4198665813.0
msn,4Big,ii,6,0x17,418233782.0
msn,4Big,ii,7,0x08,2048126000.0
msn,4Big,ii,7,0x19,2026196302.0
msn,4Big,ii,7,0x1d,3461004369.0
msn,4Big,ii,7,0x17,337148533.0
slashdot,4Big,ii,0,0x08,114079018.0
slashdot,4Big,ii,0,0x19,1456701595.0
slashdot,4Big,ii,0,0x1d,277514719.0
slashdot,4Big,ii,0,0x17,206522315.0
slashdot,4Big,ii,1,0x08,270522737.0
slashdot,4Big,ii,1,0x19,1420383899.0
slashdot,4Big,ii,1,0x1d,3607976753.0
slashdot,4Big,ii,1,0x17,198918099.0
slashdot,4Big,ii,2,0x08,4125490695.0
slashdot,4Big,ii,2,0x19,1414461005.0
slashdot,4Big,ii,2,0x1d,3506307304.0
slashdot,4Big,ii,2,0x17,199902298.0
slashdot,4Big,ii,3,0x08,213510950.0
slashdot,4Big,ii,3,0x19,1445629902.0
slashdot,4Big,ii,3,0x1d,3855545459.0
slashdot,4Big,ii,3,0x17,202669536.0
slashdot,4Big,ii,4,0x08,2138400683.0
slashdot,4Big,ii,4,0x19,3689188400.0
slashdot,4Big,ii,4,0x1d,3787820412.0
slashdot,4Big,ii,4,0x17,761128308.0
slashdot,4Big,ii,5,0x08,1115212503.0
slashdot,4Big,ii,5,0x19,2607198539.0
slashdot,4Big,ii,5,0x1d,1932051013.0
slashdot,4Big,ii,5,0x17,487297405.0
slashdot,4Big,ii,6,0x08,1263291793.0
slashdot,4Big,ii,6,0x19,2185276727.0
slashdot,4Big,ii,6,0x1d,765702183.0
slashdot,4Big,ii,6,0x17,378992142.0
slashdot,4Big,ii,7,0x08,1685224118.0
slashdot,4Big,ii,7,0x19,2007406063.0
slashdot,4Big,ii,7,0x1d,862254061.0
slashdot,4Big,ii,7,0x17,341506776.0
twitter,4Big,ii,0,0x08,1726652768.0
twitter,4Big,ii,0,0x19,1441360895.0
twitter,4Big,ii,0,0x1d,1561700241.0
twitter,4Big,ii,0,0x17,204105871.0
twitter,4Big,ii,1,0x08,2590386731.0
twitter,4Big,ii,1,0x19,1426823394.0
twitter,4Big,ii,1,0x1d,1348082522.0
twitter,4Big,ii,1,0x17,200039687.0
twitter,4Big,ii,2,0x08,2680293037.0
twitter,4Big,ii,2,0x19,1433723645.0
twitter,4Big,ii,2,0x1d,1154874951.0
twitter,4Big,ii,2,0x17,198789774.0
twitter,4Big,ii,3,0x08,2441784295.0
twitter,4Big,ii,3,0x19,1485983285.0
twitter,4Big,ii,3,0x1d,1235659054.0
twitter,4Big,ii,3,0x17,203907590.0
twitter,4Big,ii,4,0x08,2003488397.0
twitter,4Big,ii,4,0x19,3588367488.0
twitter,4Big,ii,4,0x1d,2637260801.0
twitter,4Big,ii,4,0x17,715410851.0
twitter,4Big,ii,5,0x08,4152689990.0
twitter,4Big,ii,5,0x19,2954126616.0
twitter,4Big,ii,5,0x1d,510284197.0
twitter,4Big,ii,5,0x17,536876225.0
twitter,4Big,ii,6,0x08,759695902.0
twitter,4Big,ii,6,0x19,2602970268.0
twitter,4Big,ii,6,0x1d,2110378836.0
twitter,4Big,ii,6,0x17,440714026.0
twitter,4Big,ii,7,0x08,3534251798.0
twitter,4Big,ii,7,0x19,2698835036.0
twitter,4Big,ii,7,0x1d,3783852634.0
twitter,4Big,ii,7,0x17,450001858.0
youtube,4Big,ii,0,0x08,966690520.0
youtube,4Big,ii,0,0x19,2078977648.0
youtube,4Big,ii,0,0x1d,913214769.0
youtube,4Big,ii,0,0x17,295848431.0
youtube,4Big,ii,1,0x08,1310923117.0
youtube,4Big,ii,1,0x19,2113053864.0
youtube,4Big,ii,1,0x1d,116802424.0
youtube,4Big,ii,1,0x17,296610414.0
youtube,4Big,ii,2,0x08,1628499191.0
youtube,4Big,ii,2,0x19,2077456690.0
youtube,4Big,ii,2,0x1d,4221194421.0
youtube,4Big,ii,2,0x17,292023544.0
youtube,4Big,ii,3,0x08,1146637144.0
youtube,4Big,ii,3,0x19,2111849114.0
youtube,4Big,ii,3,0x1d,4243802343.0
youtube,4Big,ii,3,0x17,296765409.0
youtube,4Big,ii,4,0x08,1522651979.0
youtube,4Big,ii,4,0x19,505562617.0
youtube,4Big,ii,4,0x1d,3942947813.0
youtube,4Big,ii,4,0x17,990117461.0
youtube,4Big,ii,5,0x08,3569311852.0
youtube,4Big,ii,5,0x19,3300080904.0
youtube,4Big,ii,5,0x1d,544589863.0
youtube,4Big,ii,5,0x17,627277555.0
youtube,4Big,ii,6,0x08,784412422.0
youtube,4Big,ii,6,0x19,2787462678.0
youtube,4Big,ii,6,0x1d,1101872135.0
youtube,4Big,ii,6,0x17,480508031.0
youtube,4Big,ii,7,0x08,3078438244.0
youtube,4Big,ii,7,0x19,2540429594.0
youtube,4Big,ii,7,0x1d,4215190475.0
youtube,4Big,ii,7,0x17,432966277.0
amazon,Dynamic,ii,0,0x08,2031314554.0
amazon,Dynamic,ii,0,0x19,2498794881.0
amazon,Dynamic,ii,0,0x1d,2941981219.0
amazon,Dynamic,ii,0,0x17,423799295.0
amazon,Dynamic,ii,1,0x08,85261059.0
amazon,Dynamic,ii,1,0x19,2458126219.0
amazon,Dynamic,ii,1,0x1d,460662174.0
amazon,Dynamic,ii,1,0x17,411654775.0
amazon,Dynamic,ii,2,0x08,3886896533.0
amazon,Dynamic,ii,2,0x19,2422165868.0
amazon,Dynamic,ii,2,0x1d,4221467372.0
amazon,Dynamic,ii,2,0x17,405323484.0
amazon,Dynamic,ii,3,0x08,3574973676.0
amazon,Dynamic,ii,3,0x19,2445555029.0
amazon,Dynamic,ii,3,0x1d,4009366291.0
amazon,Dynamic,ii,3,0x17,407411025.0
amazon,Dynamic,ii,4,0x08,2338075342.0
amazon,Dynamic,ii,4,0x19,2531281517.0
amazon,Dynamic,ii,4,0x1d,4266117030.0
amazon,Dynamic,ii,4,0x17,477564737.0
amazon,Dynamic,ii,5,0x08,3938655470.0
amazon,Dynamic,ii,5,0x19,1995492491.0
amazon,Dynamic,ii,5,0x1d,142674399.0
amazon,Dynamic,ii,5,0x17,321431423.0
amazon,Dynamic,ii,6,0x08,4137480314.0
amazon,Dynamic,ii,6,0x19,2062854742.0
amazon,Dynamic,ii,6,0x1d,4197354718.0
amazon,Dynamic,ii,6,0x17,334668904.0
amazon,Dynamic,ii,7,0x08,2667349512.0
amazon,Dynamic,ii,7,0x19,1899789727.0
amazon,Dynamic,ii,7,0x1d,3795280427.0
amazon,Dynamic,ii,7,0x17,308310632.0
bbc,Dynamic,ii,0,0x08,2711682539.0
bbc,Dynamic,ii,0,0x19,3678438191.0
bbc,Dynamic,ii,0,0x1d,3289223937.0
bbc,Dynamic,ii,0,0x17,611201095.0
bbc,Dynamic,ii,1,0x08,1329596476.0
bbc,Dynamic,ii,1,0x19,3642600789.0
bbc,Dynamic,ii,1,0x1d,1123465653.0
bbc,Dynamic,ii,1,0x17,602676283.0
bbc,Dynamic,ii,2,0x08,1273902874.0
bbc,Dynamic,ii,2,0x19,3621409861.0
bbc,Dynamic,ii,2,0x1d,765469738.0
bbc,Dynamic,ii,2,0x17,597739131.0
bbc,Dynamic,ii,3,0x08,1255596190.0
bbc,Dynamic,ii,3,0x19,3625423702.0
bbc,Dynamic,ii,3,0x1d,828927143.0
bbc,Dynamic,ii,3,0x17,597172341.0
bbc,Dynamic,ii,4,0x08,526599527.0
bbc,Dynamic,ii,4,0x19,4067647318.0
bbc,Dynamic,ii,4,0x1d,3105887069.0
bbc,Dynamic,ii,4,0x17,784620146.0
bbc,Dynamic,ii,5,0x08,2798925667.0
bbc,Dynamic,ii,5,0x19,2805348142.0
bbc,Dynamic,ii,5,0x1d,1717027081.0
bbc,Dynamic,ii,5,0x17,462161702.0
bbc,Dynamic,ii,6,0x08,1968714210.0
bbc,Dynamic,ii,6,0x19,2778767798.0
bbc,Dynamic,ii,6,0x1d,903891775.0
bbc,Dynamic,ii,6,0x17,458554738.0
bbc,Dynamic,ii,7,0x08,184796670.0
bbc,Dynamic,ii,7,0x19,2553256563.0
bbc,Dynamic,ii,7,0x1d,338544778.0
bbc,Dynamic,ii,7,0x17,423964227.0
cnn,Dynamic,ii,0,0x08,2189764103.0
cnn,Dynamic,ii,0,0x19,186967981.0
cnn,Dynamic,ii,0,0x1d,2163713951.0
cnn,Dynamic,ii,0,0x17,787102643.0
cnn,Dynamic,ii,1,0x08,2380255872.0
cnn,Dynamic,ii,1,0x19,34755598.0
cnn,Dynamic,ii,1,0x1d,927738264.0
cnn,Dynamic,ii,1,0x17,749088701.0
cnn,Dynamic,ii,2,0x08,1198621906.0
cnn,Dynamic,ii,2,0x19,72334326.0
cnn,Dynamic,ii,2,0x1d,178360969.0
cnn,Dynamic,ii,2,0x17,751186337.0
cnn,Dynamic,ii,3,0x08,1700542229.0
cnn,Dynamic,ii,3,0x19,4291779961.0
cnn,Dynamic,ii,3,0x1d,4074325183.0
cnn,Dynamic,ii,3,0x17,739165030.0
cnn,Dynamic,ii,4,0x08,469390193.0
cnn,Dynamic,ii,4,0x19,1523248408.0
cnn,Dynamic,ii,4,0x1d,3250049914.0
cnn,Dynamic,ii,4,0x17,1158471269.0
cnn,Dynamic,ii,5,0x08,373248498.0
cnn,Dynamic,ii,5,0x19,3230411059.0
cnn,Dynamic,ii,5,0x1d,1315171463.0
cnn,Dynamic,ii,5,0x17,552786147.0
cnn,Dynamic,ii,6,0x08,2349032944.0
cnn,Dynamic,ii,6,0x19,3191958520.0
cnn,Dynamic,ii,6,0x1d,1338732461.0
cnn,Dynamic,ii,6,0x17,548253014.0
cnn,Dynamic,ii,7,0x08,2285753869.0
cnn,Dynamic,ii,7,0x19,3100866389.0
cnn,Dynamic,ii,7,0x1d,473081550.0
cnn,Dynamic,ii,7,0x17,533076792.0
craigslist,Dynamic,ii,0,0x08,3820332326.0
craigslist,Dynamic,ii,0,0x19,2285419438.0
craigslist,Dynamic,ii,0,0x1d,152512446.0
craigslist,Dynamic,ii,0,0x17,383247751.0
craigslist,Dynamic,ii,1,0x08,1141303905.0
craigslist,Dynamic,ii,1,0x19,2241216258.0
craigslist,Dynamic,ii,1,0x1d,1326129917.0
craigslist,Dynamic,ii,1,0x17,371090080.0
craigslist,Dynamic,ii,2,0x08,1565172085.0
craigslist,Dynamic,ii,2,0x19,2250473184.0
craigslist,Dynamic,ii,2,0x1d,1682801198.0
craigslist,Dynamic,ii,2,0x17,372173260.0
craigslist,Dynamic,ii,3,0x08,42168761.0
craigslist,Dynamic,ii,3,0x19,2184353540.0
craigslist,Dynamic,ii,3,0x1d,181176379.0
craigslist,Dynamic,ii,3,0x17,361755862.0
craigslist,Dynamic,ii,4,0x08,2198174463.0
craigslist,Dynamic,ii,4,0x19,2136882867.0
craigslist,Dynamic,ii,4,0x1d,4038625391.0
craigslist,Dynamic,ii,4,0x17,387387565.0
craigslist,Dynamic,ii,5,0x08,3347053287.0
craigslist,Dynamic,ii,5,0x19,1889145046.0
craigslist,Dynamic,ii,5,0x1d,3568711293.0
craigslist,Dynamic,ii,5,0x17,302663666.0
craigslist,Dynamic,ii,6,0x08,3353232199.0
craigslist,Dynamic,ii,6,0x19,1838069410.0
